Date,StoreID,StoreRegion,Product,Category,UnitsSold,UnitPrice,Revenue,CustomerAge,Gender
2024-11-24,STR005,West,Washing Machine,Home Appliances,10,15030.16,150301.6,51,Other
2024-09-30,STR007,East,Refrigerator,Home Appliances,10,16459.56,164595.6,47,Male
2025-03-26,STR003,North,Microwave,Home Appliances,7,21342.04,149394.28,21,Female
2025-05-21,STR012,West,Washing Machine,Home Appliances,2,10817.74,21635.48,55,Other
2025-03-21,STR015,West,Wheat,Groceries,7,29256.76,204797.32,64,Female
2024-11-12,STR015,South,Refrigerator,Home Appliances,8,25338.72,202709.76,63,Other
2024-07-19,STR002,South,Tablet,Electronics,8,10710.86,85686.88,53,Female
2025-04-02,STR004,East,Tablet,Electronics,2,42630.66,85261.32,54,Female
2024-08-11,STR010,East,Tablet,Electronics,6,7749.9,46499.4,37,Female
2025-01-15,STR019,West,Rice,Groceries,3,39581.06,118743.18,21,Female
2025-01-24,STR001,North,Jeans,Clothing,8,9235.55,73884.4,53,Female
2025-06-16,STR010,West,Smartphone,Electronics,10,20937.0,209370.0,39,Female
2024-12-24,STR005,West,Sugar,Groceries,3,41700.8,125102.4,46,Other
2025-02-27,STR003,West,Rice,Groceries,6,43330.64,259983.84,42,Male
2024-12-07,STR009,North,Wheat,Groceries,8,27095.62,216764.96,28,Other
2024-07-29,STR018,North,Tablet,Electronics,5,31542.45,157712.25,59,Other
2024-10-03,STR019,North,Smartphone,Electronics,9,47762.9,429866.1,54,Other
2024-07-30,STR004,South,Washing Machine,Home Appliances,1,25181.68,25181.68,19,Female
2025-02-07,STR015,North,Refrigerator,Home Appliances,10,41501.56,415015.6,52,Other
2025-03-02,STR001,East,T-Shirt,Clothing,8,29485.76,235886.08,45,Male
2024-10-30,STR013,East,Rice,Groceries,6,42996.46,257978.76,23,Male
2025-04-21,STR006,East,Tablet,Electronics,3,8490.98,25472.94,23,Male
2025-04-26,STR020,East,T-Shirt,Clothing,1,33962.57,33962.57,29,Male
2024-11-16,STR005,West,Laptop,Electronics,6,19557.99,117347.94,38,Female
2024-09-08,STR020,South,Rice,Groceries,4,2688.72,10754.88,49,Other
2024-10-10,STR015,West,Rice,Groceries,6,13537.45,81224.7,22,Female
2025-02-06,STR009,North,Laptop,Electronics,1,31713.71,31713.71,33,Other
2024-10-01,STR003,South,Washing Machine,Home Appliances,8,28455.46,227643.68,27,Female
2024-10-29,STR018,West,Refrigerator,Home Appliances,7,26923.03,188461.21,20,Male
2025-04-06,STR001,North,Sugar,Groceries,3,14533.55,43600.65,48,Female
2025-05-07,STR007,East,Jacket,Clothing,6,19069.66,114417.96,20,Male
2024-07-11,STR005,East,Laptop,Electronics,2,4576.78,9153.56,45,Male
2025-02-19,STR015,East,Jacket,Clothing,5,47275.88,236379.4,33,Other
2025-05-02,STR011,North,T-Shirt,Clothing,10,10610.13,106101.3,62,Male
2024-12-21,STR006,West,Tablet,Electronics,1,23878.79,23878.79,53,Other
2025-05-31,STR018,North,Wheat,Groceries,2,26952.76,53905.52,60,Female
2025-03-08,STR020,East,Laptop,Electronics,7,48604.75,340233.25,42,Male
2024-12-24,STR015,North,Smartphone,Electronics,4,23188.36,92753.44,32,Other
2024-07-16,STR007,North,Laptop,Electronics,6,34059.66,204357.96,57,Other
2024-11-01,STR012,North,Jacket,Clothing,8,11135.27,89082.16,35,Female
2024-06-27,STR004,East,Refrigerator,Home Appliances,7,9884.73,69193.11,54,Other
2024-11-29,STR020,South,Rice,Groceries,10,27634.08,276340.8,22,Other
2025-02-21,STR019,South,Microwave,Home Appliances,5,3345.96,16729.8,51,Other
2025-03-25,STR018,East,Jeans,Clothing,1,42398.59,42398.59,61,Other
2024-12-11,STR011,West,Rice,Groceries,1,46900.73,46900.73,44,Female
2025-01-01,STR012,North,Tablet,Electronics,8,25962.93,207703.44,64,Male
2025-03-31,STR015,East,Laptop,Electronics,9,45927.74,413349.66,18,Female
2024-10-29,STR001,South,Washing Machine,Home Appliances,10,4182.26,41822.6,62,Female
2024-07-09,STR010,North,Smartphone,Electronics,6,9924.15,59544.9,58,Other
2024-10-05,STR019,East,Smartphone,Electronics,1,24050.32,24050.32,34,Male
2024-09-06,STR002,East,Laptop,Electronics,6,11994.12,71964.72,51,Male
2024-10-31,STR015,North,Tablet,Electronics,2,31016.37,62032.74,23,Male
2024-12-30,STR005,North,Laptop,Electronics,2,15732.64,31465.28,46,Male
2025-01-15,STR004,North,Jacket,Clothing,2,31346.64,62693.28,53,Male
2025-03-08,STR014,South,T-Shirt,Clothing,10,20143.98,201439.8,56,Other
2024-09-07,STR020,North,Laptop,Electronics,7,19257.61,134803.27,39,Other
2024-09-05,STR007,North,Laptop,Electronics,10,25908.92,259089.2,24,Male
2025-02-20,STR019,South,Tablet,Electronics,4,39491.88,157967.52,58,Other
2024-12-28,STR015,South,T-Shirt,Clothing,10,21108.25,211082.5,33,Male
2025-05-12,STR014,East,Smartphone,Electronics,10,6471.27,64712.7,37,Other
2024-06-20,STR011,East,Refrigerator,Home Appliances,10,23529.24,235292.4,41,Male
2024-12-13,STR002,West,Refrigerator,Home Appliances,9,11945.63,107510.67,40,Male
2024-07-02,STR011,South,Microwave,Home Appliances,2,45434.16,90868.32,60,Female
2024-06-27,STR019,East,Sugar,Groceries,10,34651.45,346514.5,57,Female
2024-08-06,STR002,West,Wheat,Groceries,8,8197.77,65582.16,32,Male
2024-10-19,STR007,South,Microwave,Home Appliances,10,11590.67,115906.7,48,Other
2024-07-10,STR006,North,Jacket,Clothing,7,18858.0,132006.0,41,Male
2025-03-26,STR005,East,Laptop,Electronics,2,1597.88,3195.76,46,Male
2024-09-23,STR007,East,Jeans,Clothing,4,48767.93,195071.72,29,Male
2024-08-30,STR008,South,Jacket,Clothing,9,8796.8,79171.2,30,Male
2024-08-15,STR005,West,Washing Machine,Home Appliances,1,45541.38,45541.38,59,Male
2024-12-20,STR012,East,Jeans,Clothing,4,15323.11,61292.44,60,Male
2024-12-23,STR005,South,Sugar,Groceries,3,3362.34,10087.02,30,Other
2024-11-24,STR014,South,Sugar,Groceries,10,18775.34,187753.4,20,Other
2025-05-18,STR011,South,Microwave,Home Appliances,3,14779.72,44339.16,21,Other
2024-08-05,STR016,South,Jeans,Clothing,10,42589.98,425899.8,64,Male
2024-10-23,STR017,West,Sugar,Groceries,3,30782.83,92348.49,59,Other
2025-05-07,STR011,East,T-Shirt,Clothing,3,25992.73,77978.19,51,Other
2024-09-13,STR009,West,Sugar,Groceries,8,47792.02,382336.16,58,Other
2025-05-27,STR015,South,Smartphone,Electronics,4,11054.36,44217.44,43,Male
2024-08-04,STR006,East,T-Shirt,Clothing,10,44446.58,444465.8,34,Other
2025-05-22,STR015,East,Smartphone,Electronics,5,37605.98,188029.9,32,Other
2025-01-30,STR014,West,Laptop,Electronics,6,25661.88,153971.28,47,Female
2024-11-02,STR009,West,Wheat,Groceries,6,40244.77,241468.62,19,Male
2025-04-03,STR012,North,Rice,Groceries,2,13354.68,26709.36,36,Other
2025-04-08,STR004,North,Laptop,Electronics,2,46337.64,92675.28,41,Male
2024-08-14,STR009,East,Washing Machine,Home Appliances,6,9912.65,59475.9,65,Other
2024-10-02,STR018,East,Jeans,Clothing,3,35311.57,105934.71,18,Female
2024-08-26,STR013,North,T-Shirt,Clothing,7,39178.1,274246.7,48,Other
2025-01-23,STR016,South,Washing Machine,Home Appliances,4,11456.17,45824.68,51,Other
2024-10-17,STR003,East,Sugar,Groceries,6,40738.45,244430.7,30,Female
2025-03-07,STR001,East,Rice,Groceries,9,21990.17,197911.53,26,Other
2025-01-01,STR016,East,Washing Machine,Home Appliances,1,47173.36,47173.36,39,Male
2025-05-21,STR018,East,Wheat,Groceries,7,34319.56,240236.92,38,Other
2025-06-02,STR005,East,Tablet,Electronics,3,39289.35,117868.05,54,Other
2025-05-08,STR003,West,Wheat,Groceries,7,10289.81,72028.67,30,Female
2024-07-13,STR010,North,Laptop,Electronics,8,28518.8,228150.4,28,Male
2024-09-22,STR016,North,Refrigerator,Home Appliances,10,41341.09,413410.9,29,Male
2024-08-29,STR010,North,Laptop,Electronics,4,14262.5,57050.0,47,Male
2025-01-20,STR014,West,Jacket,Clothing,6,651.25,3907.5,28,Male
2024-07-25,STR013,South,Microwave,Home Appliances,2,20978.82,41957.64,26,Male
2024-10-12,STR006,East,T-Shirt,Clothing,8,40913.02,327304.16,55,Male
2025-02-15,STR015,North,Wheat,Groceries,3,10164.97,30494.91,43,Other
2024-07-09,STR016,West,Microwave,Home Appliances,10,16511.68,165116.8,47,Other
2024-08-05,STR012,East,Tablet,Electronics,8,4646.02,37168.16,43,Other
2025-03-05,STR014,West,Washing Machine,Home Appliances,10,12531.83,125318.3,42,Other
2024-07-26,STR002,South,Microwave,Home Appliances,7,28473.9,199317.3,28,Female
2025-04-25,STR016,West,Jacket,Clothing,4,45823.19,183292.76,53,Male
2024-12-09,STR011,West,Jeans,Clothing,9,37794.3,340148.7,46,Male
2025-02-16,STR001,North,Jeans,Clothing,8,25352.62,202820.96,58,Other
2024-09-21,STR007,West,Wheat,Groceries,7,17248.52,120739.64,20,Male
2024-09-07,STR011,West,Jeans,Clothing,3,35484.07,106452.21,49,Female
2024-10-27,STR015,South,Smartphone,Electronics,4,27466.58,109866.32,48,Female
2025-03-04,STR004,South,Refrigerator,Home Appliances,10,41940.94,419409.4,36,Male
2024-12-13,STR009,South,Rice,Groceries,1,3971.51,3971.51,46,Female
2025-01-15,STR007,West,Refrigerator,Home Appliances,9,35749.17,321742.53,62,Male
2024-09-06,STR002,North,Laptop,Electronics,8,34548.3,276386.4,21,Female
2025-02-11,STR007,North,Refrigerator,Home Appliances,4,18794.77,75179.08,19,Female
2024-07-12,STR003,South,Smartphone,Electronics,4,16922.12,67688.48,24,Other
2025-03-24,STR017,North,Microwave,Home Appliances,7,8435.66,59049.62,38,Female
2024-07-19,STR013,West,Microwave,Home Appliances,9,10435.25,93917.25,25,Male
2024-09-12,STR001,West,Refrigerator,Home Appliances,3,17893.16,53679.48,59,Female
2024-11-26,STR003,East,Laptop,Electronics,4,10717.12,42868.48,59,Other
2025-02-07,STR014,East,Jeans,Clothing,4,3459.83,13839.32,56,Female
2024-08-03,STR006,East,Tablet,Electronics,10,26855.46,268554.6,24,Other
2024-11-24,STR011,South,Jacket,Clothing,3,34846.14,104538.42,58,Other
2025-04-10,STR001,West,Jacket,Clothing,6,24158.31,144949.86,42,Other
2024-08-27,STR008,North,Microwave,Home Appliances,1,29414.68,29414.68,57,Male
2025-01-14,STR020,North,Jeans,Clothing,4,36921.87,147687.48,21,Male
2024-08-09,STR013,South,T-Shirt,Clothing,3,14901.08,44703.24,59,Male
2025-01-07,STR011,South,Microwave,Home Appliances,8,29943.95,239551.6,35,Female
2024-09-12,STR010,North,Tablet,Electronics,7,39609.81,277268.67,32,Other
2025-05-13,STR002,South,T-Shirt,Clothing,9,12188.22,109693.98,61,Other
2025-05-09,STR011,South,Microwave,Home Appliances,9,43648.02,392832.18,46,Other
2024-11-14,STR007,North,Smartphone,Electronics,2,43506.35,87012.7,58,Male
2025-04-07,STR018,South,Refrigerator,Home Appliances,10,4678.79,46787.9,33,Other
2025-03-15,STR006,South,Laptop,Electronics,5,36276.96,181384.8,33,Female
2025-04-12,STR019,West,Microwave,Home Appliances,5,12523.57,62617.85,58,Male
2025-03-22,STR013,West,T-Shirt,Clothing,6,4092.8,24556.8,28,Female
2024-10-08,STR005,West,Wheat,Groceries,7,25314.1,177198.7,19,Female
2024-12-19,STR020,South,Rice,Groceries,5,37967.03,189835.15,53,Other
2024-08-03,STR015,East,Washing Machine,Home Appliances,5,19084.47,95422.35,42,Other
2024-08-24,STR007,South,Rice,Groceries,8,16728.38,133827.04,30,Male
2024-07-26,STR016,West,Tablet,Electronics,6,36545.4,219272.4,44,Female
2025-05-10,STR003,West,T-Shirt,Clothing,10,24528.6,245286.0,20,Male
2025-02-03,STR009,East,Sugar,Groceries,7,8201.88,57413.16,50,Other
2024-11-03,STR013,West,Sugar,Groceries,1,34455.62,34455.62,65,Male
2025-04-14,STR001,South,Washing Machine,Home Appliances,6,1821.93,10931.58,34,Other
2024-10-09,STR020,South,Sugar,Groceries,4,7453.63,29814.52,18,Male
2025-02-18,STR013,North,Tablet,Electronics,7,35609.31,249265.17,51,Male
2025-01-02,STR010,West,Rice,Groceries,5,41504.5,207522.5,55,Female
2024-10-17,STR019,East,Sugar,Groceries,2,43483.96,86967.92,27,Female
2024-11-24,STR001,South,Microwave,Home Appliances,5,19958.71,99793.55,49,Male
2025-01-08,STR017,West,Smartphone,Electronics,7,38709.81,270968.67,59,Female
2025-04-28,STR005,South,Rice,Groceries,3,8902.42,26707.26,49,Male
2025-05-30,STR006,South,Laptop,Electronics,4,28397.9,113591.6,21,Other
2024-11-26,STR015,North,Refrigerator,Home Appliances,7,13041.66,91291.62,58,Male
2025-04-06,STR009,North,Laptop,Electronics,2,4376.78,8753.56,39,Male
2024-07-29,STR001,North,Washing Machine,Home Appliances,2,24311.2,48622.4,35,Male
2024-08-15,STR013,East,Smartphone,Electronics,1,10632.31,10632.31,49,Female
2025-03-26,STR011,East,Jacket,Clothing,6,21529.74,129178.44,33,Female
2024-09-16,STR011,North,Wheat,Groceries,6,30579.37,183476.22,18,Female
2025-06-16,STR001,North,Sugar,Groceries,3,41787.52,125362.56,51,Female
2025-05-02,STR017,West,Washing Machine,Home Appliances,8,22650.71,181205.68,60,Male
2025-01-01,STR001,East,Tablet,Electronics,6,47881.6,287289.6,20,Other
2025-05-23,STR016,West,Jacket,Clothing,10,22270.88,222708.8,65,Other
2024-10-07,STR004,West,Laptop,Electronics,8,21453.02,171624.16,36,Other
2024-07-27,STR019,North,Microwave,Home Appliances,9,7243.76,65193.84,26,Female
2024-11-06,STR015,South,Laptop,Electronics,9,41634.47,374710.23,46,Male
2024-08-12,STR007,South,Sugar,Groceries,4,27079.33,108317.32,60,Other
2024-11-21,STR006,East,Smartphone,Electronics,1,21801.18,21801.18,42,Female
2025-01-31,STR004,South,Microwave,Home Appliances,8,12955.66,103645.28,52,Other
2025-02-28,STR008,North,Rice,Groceries,6,39797.47,238784.82,59,Female
2024-09-19,STR018,West,Sugar,Groceries,7,37174.09,260218.63,32,Male
2024-10-26,STR003,East,Jeans,Clothing,2,14619.73,29239.46,65,Other
2024-09-07,STR012,South,Microwave,Home Appliances,10,47106.18,471061.8,38,Female
2024-12-16,STR007,West,Laptop,Electronics,9,3188.06,28692.54,45,Female
2024-08-29,STR017,South,Jacket,Clothing,3,46702.87,140108.61,24,Female
2024-08-12,STR005,East,Tablet,Electronics,6,42632.87,255797.22,32,Female
2024-07-02,STR002,East,Rice,Groceries,3,30113.12,90339.36,37,Other
2024-08-03,STR016,South,Laptop,Electronics,10,49842.75,498427.5,49,Female
2025-04-13,STR005,South,Rice,Groceries,6,49059.03,294354.18,64,Male
2025-02-07,STR010,South,Smartphone,Electronics,7,42853.26,299972.82,19,Other
2024-12-02,STR012,West,Wheat,Groceries,8,21179.63,169437.04,43,Male
2025-02-28,STR018,West,T-Shirt,Clothing,4,34849.18,139396.72,24,Male
2024-11-27,STR010,West,Jacket,Clothing,1,43306.19,43306.19,59,Male
2024-07-15,STR005,South,Washing Machine,Home Appliances,5,34828.18,174140.9,31,Other
2025-05-22,STR019,North,Microwave,Home Appliances,6,32596.78,195580.68,61,Male
2024-08-29,STR002,North,Wheat,Groceries,3,34004.32,102012.96,40,Female
2025-05-11,STR011,West,Refrigerator,Home Appliances,9,5955.61,53600.49,27,Other
2025-05-06,STR013,West,Rice,Groceries,4,1796.24,7184.96,37,Other
2025-05-15,STR015,West,Microwave,Home Appliances,2,37285.49,74570.98,35,Other
2025-06-07,STR003,North,Wheat,Groceries,2,678.96,1357.92,49,Other
2024-07-09,STR016,East,Refrigerator,Home Appliances,10,29383.84,293838.4,62,Other
2025-01-23,STR014,East,Tablet,Electronics,8,9136.72,73093.76,54,Male
2025-01-20,STR006,West,Laptop,Electronics,9,3268.57,29417.13,62,Male
2025-03-15,STR016,North,Sugar,Groceries,9,40891.4,368022.6,51,Other
2024-07-24,STR006,South,Smartphone,Electronics,2,48287.48,96574.96,18,Other
2025-06-05,STR019,South,Wheat,Groceries,3,6239.96,18719.88,59,Male
2025-05-31,STR003,North,Tablet,Electronics,1,12912.35,12912.35,50,Female
2024-07-15,STR008,East,Jacket,Clothing,1,8663.0,8663.0,20,Other
2024-11-02,STR019,West,Jacket,Clothing,3,26751.71,80255.13,62,Female
2025-03-09,STR004,North,Jacket,Clothing,4,26956.65,107826.6,33,Male
2024-11-19,STR005,South,Refrigerator,Home Appliances,4,15055.49,60221.96,55,Female
2025-04-05,STR003,East,Jeans,Clothing,7,36482.31,255376.17,34,Female
2025-03-19,STR014,South,Washing Machine,Home Appliances,5,22857.78,114288.9,52,Male
2024-10-12,STR012,South,Tablet,Electronics,4,36660.48,146641.92,44,Male
2025-02-18,STR008,North,T-Shirt,Clothing,10,19009.2,190092.0,35,Male
2025-05-02,STR011,North,Tablet,Electronics,2,27463.6,54927.2,41,Female
2025-02-22,STR009,North,Jeans,Clothing,4,43455.88,173823.52,24,Female
2024-11-26,STR006,East,Washing Machine,Home Appliances,2,47593.96,95187.92,55,Female
2024-09-14,STR010,East,Tablet,Electronics,10,17510.12,175101.2,56,Male
2025-03-13,STR006,East,Smartphone,Electronics,7,15968.02,111776.14,65,Other
2024-09-30,STR001,South,Wheat,Groceries,5,29656.28,148281.4,60,Male
2025-03-08,STR002,East,Washing Machine,Home Appliances,5,28421.28,142106.4,63,Male
2025-02-23,STR012,West,Sugar,Groceries,8,22943.55,183548.4,50,Female
2024-07-04,STR010,North,T-Shirt,Clothing,4,26077.67,104310.68,37,Female
2025-03-11,STR008,North,Jeans,Clothing,2,31770.37,63540.74,28,Other
2024-10-14,STR016,North,Smartphone,Electronics,9,37196.13,334765.17,45,Other
2024-08-31,STR004,West,Washing Machine,Home Appliances,9,24940.48,224464.32,18,Other
2025-01-23,STR018,East,Microwave,Home Appliances,7,463.78,3246.46,33,Other
2025-04-17,STR017,South,Tablet,Electronics,3,22487.74,67463.22,29,Male
2024-07-29,STR014,West,Jeans,Clothing,1,25732.86,25732.86,42,Male
2024-07-28,STR018,North,Jeans,Clothing,4,16964.13,67856.52,36,Female
2025-06-16,STR019,West,Wheat,Groceries,1,13311.06,13311.06,31,Female
2024-11-20,STR002,East,Laptop,Electronics,8,44635.45,357083.6,18,Other
2024-10-28,STR001,East,Wheat,Groceries,2,14987.7,29975.4,64,Male
2024-06-25,STR016,South,Wheat,Groceries,7,542.3,3796.1,23,Other
2024-07-02,STR001,South,Washing Machine,Home Appliances,8,6279.75,50238.0,60,Female
2025-03-06,STR012,West,Washing Machine,Home Appliances,5,19828.41,99142.05,29,Other
2024-11-06,STR006,South,Jeans,Clothing,8,49469.53,395756.24,40,Other
2024-12-19,STR004,South,Rice,Groceries,4,18025.91,72103.64,36,Male
2025-02-08,STR002,South,Washing Machine,Home Appliances,6,21110.68,126664.08,60,Male
2024-09-04,STR014,West,Sugar,Groceries,2,49148.14,98296.28,53,Female
2025-06-05,STR017,West,Washing Machine,Home Appliances,7,37579.39,263055.73,26,Male
2024-11-09,STR017,North,Smartphone,Electronics,6,6393.57,38361.42,61,Male
2024-12-08,STR020,North,Tablet,Electronics,7,41508.8,290561.6,45,Female
2024-11-17,STR008,South,T-Shirt,Clothing,7,24347.87,170435.09,64,Other
2024-09-21,STR009,South,Refrigerator,Home Appliances,2,14128.83,28257.66,60,Female
2024-08-15,STR017,South,Washing Machine,Home Appliances,2,35352.4,70704.8,30,Other
2025-05-05,STR002,East,Refrigerator,Home Appliances,7,6111.01,42777.07,30,Male
2024-07-14,STR002,West,Rice,Groceries,2,30861.72,61723.44,44,Other
2025-01-02,STR008,East,Jacket,Clothing,4,31702.17,126808.68,45,Female
2025-01-14,STR010,North,Tablet,Electronics,1,21410.93,21410.93,35,Female
2025-04-13,STR011,North,T-Shirt,Clothing,4,35608.12,142432.48,29,Male
2024-09-11,STR007,East,Smartphone,Electronics,6,33055.49,198332.94,48,Female
2025-05-27,STR012,East,Laptop,Electronics,8,9323.52,74588.16,37,Male
2024-10-30,STR005,East,Tablet,Electronics,9,781.71,7035.39,41,Other
2025-03-26,STR020,East,Jacket,Clothing,9,38962.53,350662.77,33,Other
2024-07-05,STR004,South,Jeans,Clothing,2,29257.93,58515.86,58,Other
2024-09-04,STR007,West,Smartphone,Electronics,4,29369.42,117477.68,24,Male
2025-04-20,STR018,South,T-Shirt,Clothing,4,36295.0,145180.0,20,Male
2024-10-11,STR018,East,Washing Machine,Home Appliances,5,27569.73,137848.65,41,Female
2024-12-28,STR017,North,Laptop,Electronics,7,3478.65,24350.55,28,Other
2024-09-01,STR002,North,Jacket,Clothing,5,48377.6,241888.0,62,Male
2024-12-19,STR003,South,Wheat,Groceries,9,34266.24,308396.16,46,Other
2024-09-13,STR020,East,Sugar,Groceries,7,38990.67,272934.69,31,Male
2025-06-03,STR001,West,Smartphone,Electronics,10,28637.71,286377.1,50,Other
2025-03-03,STR009,North,T-Shirt,Clothing,5,42638.51,213192.55,28,Male
2025-02-13,STR005,East,Tablet,Electronics,1,11987.02,11987.02,26,Female
2024-09-06,STR018,North,Tablet,Electronics,4,49003.18,196012.72,18,Other
2024-08-31,STR011,North,Jacket,Clothing,6,30297.46,181784.76,63,Other
2025-02-27,STR010,East,Jacket,Clothing,10,6767.22,67672.2,21,Other
2025-04-08,STR006,East,Laptop,Electronics,5,11042.05,55210.25,19,Other
2024-06-25,STR009,South,Tablet,Electronics,7,37313.91,261197.37,46,Male
2025-04-23,STR005,West,T-Shirt,Clothing,7,10275.54,71928.78,32,Other
2024-07-25,STR003,West,Wheat,Groceries,8,7501.88,60015.04,29,Female
2024-06-28,STR006,East,Refrigerator,Home Appliances,8,9524.11,76192.88,19,Female
2025-03-11,STR007,North,Refrigerator,Home Appliances,10,40893.21,408932.1,27,Male
2024-10-06,STR004,South,Rice,Groceries,7,22805.71,159639.97,64,Male
2024-10-25,STR001,North,Laptop,Electronics,2,19261.13,38522.26,26,Male
2024-09-18,STR001,North,Laptop,Electronics,10,7217.52,72175.2,24,Other
2025-01-28,STR016,West,Jacket,Clothing,3,4339.76,13019.28,28,Female
2024-10-01,STR018,East,T-Shirt,Clothing,1,7810.21,7810.21,58,Other
2025-05-15,STR018,East,Smartphone,Electronics,2,41263.75,82527.5,24,Other
2025-03-06,STR001,South,Rice,Groceries,4,160.4,641.6,45,Female
2025-04-07,STR013,North,Washing Machine,Home Appliances,4,32802.69,131210.76,49,Male
2025-05-30,STR012,North,Smartphone,Electronics,5,5176.64,25883.2,57,Female
2024-07-31,STR002,South,Laptop,Electronics,2,46173.65,92347.3,29,Female
2024-11-26,STR005,East,Jacket,Clothing,7,9150.14,64050.98,57,Female
